,Shaft Torque,GT speed Ratio,Fuel per Revolution,time
0,0.21486948022547794,4.948080347450035,6.076374094194173e-05,11934
1,5.0576601950636775,4.961951537823199,0.00020855042196944262,11933
2,6.042319598891514,5.128375771674489,0.00018676667938218448,11932
3,9.515171587079514,5.035739095876159,0.0002313461047584275,11931
4,11.24371762805739,4.414446610296766,0.00027126564129640034,11930
5,12.911796547115285,3.8261006741775607,0.000306838334335903,11929
6,14.555985132665644,3.410058153472294,0.0003390481112257038,11928
7,16.516858452351222,3.0180981039726826,0.00040031597756287244,11927
8,20.43686978551537,2.746472793046839,0.0005145496496877453,11926
9,0.28027667619662455,4.931414553167943,5.828645208890528e-05,11925
10,5.079796492557984,4.977213289210899,0.00021065061154277882,11924
11,6.042371488031798,5.130236133485439,0.00018604543835333922,11923
12,9.515261724651786,5.037038616680431,0.00023134595525846772,11922
13,11.243896912820315,4.414924702997901,0.0002707459753169053,11921
14,12.911995295112916,3.8265753310669903,0.0003064070715458345,11920
15,14.555879086780635,3.4102459741770805,0.00033867471022215124,11919
16,16.516878736539226,3.0181974055434297,0.00039966536931962637,11918
17,20.43688758653871,2.7466880837298944,0.0005139870480881227,11917
18,0.5488947332358519,4.882211787276785,6.414527154588646e-05,11916
19,5.077634263199852,4.981823512808001,0.00021078627657347576,11915
20,6.042474575611191,5.1321008192483335,0.00018604530419488895,11914
21,9.51530825232994,5.038338160579942,0.0002306997375063491,11913
22,11.243962137176085,4.4153945689764935,0.00027022602848286275,11912
23,12.912206371130509,3.827043868427223,0.0003055417471873907,11911
24,14.555705828714986,3.410432674678857,0.00033792790821504616,11910
25,16.516889973801664,3.0182999681629847,0.00039901528727319364,11909
26,20.437171016876462,2.746908987550005,0.000513425025200799,11908
27,0.9641564440433082,4.8247337782399145,7.688974513564572e-05,11907
28,5.044705939160532,4.99714817283331,0.0002114361342158536,11906
29,6.042540917347571,5.133967041136924,0.0001853241983646762,11905
30,9.515376418366271,5.03963767886488,0.0002300533710896581,11904
31,11.243969551810045,4.415861099880582,0.00026970594257290115,11903
32,12.912416544413217,3.8275136356839945,0.0003051099414266924,11902
33,14.555571570303728,3.4106184750532753,0.0003375543811683489,11901
34,16.516870129941633,3.018403513130029,0.00039836547084693465,11900
35,20.43740417171642,2.747127644186546,0.0005128630029448897,11899
36,1.3080620411280361,4.790963828814132,8.833708291005148e-05,11898
37,5.018176020875633,5.007288879767201,0.0002111019079800919,11897
38,6.042585595200323,5.135828838443566,0.00018460295941619316,11896
39,9.515411627251742,5.04093654925336,0.00022940700550835296,11895
40,11.244177937326366,4.416339711004106,0.00026918627794366627,11894
41,12.912621876775574,3.827985425711129,0.0003042449978351798,11893
42,14.555431005576374,3.410806822484416,0.00033680770520438854,11892
43,16.516866188823975,3.018512274960674,0.000397716434012269,11891
44,20.43774373982735,2.7473481247217664,0.0005123012690971954,11890
45,1.5659883879670007,4.774342612416663,9.644781286854944e-05,11889
46,5.010707094686678,5.007467782730899,0.00021028783788932555,11888
47,6.042667080100378,5.137697222302345,0.00018460295941619316,11887
48,9.515461385954346,5.042239322557881,0.00022876078859142805,11886
49,11.244030364980496,4.41679978714581,0.00026814639130041647,11885
50,12.912813173935053,3.828447773717313,0.0003038125221033361,11884
51,14.555267414662996,3.410990975651285,0.00033606065222651385,11883
52,16.516870198993793,3.0186233212874325,0.000397067787179439,11882
53,20.437808321059475,2.7475589903640363,0.0005117385291365157,11881
54,2.0829613499503945,4.756007361107779,0.00011431168138370762,11880
55,4.989210695739273,5.012665003615011,0.00020971462678862378,11879
56,6.042734833183223,5.139561178890955,0.0001838817215078878,11878
57,9.515517919906634,5.043542713941281,0.00022811442426310316,11877
58,11.244276558561113,4.41727714110365,0.00026762658867560173,11876
59,12.913012009552167,3.828919140305028,0.00030294756276735444,11875
60,14.55513560420718,3.411177676013633,0.0003356872515018177,11874
61,16.516869049049482,3.0187376301035385,0.0003967435291130402,11873
62,20.437975944952516,2.747771679553266,0.0005111760785323742,11872
63,2.660405416643761,4.753273342608216,0.00013461264682293011,11871
64,4.861710112677051,5.030177463412336,0.0002075165130161421,11870
65,6.042806222557456,5.1414295614024335,0.0001831606167176608,11869
66,9.515575746218019,5.044846103640134,0.00022811427685189372,11868
67,11.244320995673807,4.417747002195576,0.00026710664778558713,11867
68,12.913199183293843,3.8293884195366306,0.00030251586583031283,11866
69,14.554995205534693,3.411364002975257,0.00033494045005242544,11865
70,16.516850912202436,3.0188542241202576,0.0003960957845757128,11864
71,20.43807884624945,2.747981349407079,0.0005103326205903063,11863
72,2.8589972261541297,4.758115421045542,0.00014105496418261824,11862
73,4.832065755974302,5.034314411213384,0.0002061500448376348,11861
74,6.04291075180889,5.143297840581153,0.00018316048463975796,11860
75,9.515588024323574,5.046149521476992,0.00022746806077016032,11859
76,11.244450784326565,4.41822175660465,0.0002665868465114539,11858
77,12.913404824923905,3.829849985545945,0.0003016498426089937,11857
78,14.55486094748905,3.411549429462576,0.0003345669244001973,11856
79,16.516834573009625,3.018973103677444,0.0003954484242627203,11855
80,20.43809387121952,2.7481875087594734,0.0005097697441686133,11854
81,3.8710737837430855,4.78979063021187,0.00017686618687865984,11853
82,4.784815379353857,5.041106986809441,0.00020490474140726807,11852
83,6.0429511026758,5.145161790442923,0.0001824392488118013,11851
84,9.515635511101662,5.047454847296008,0.00022682169811259788,11850
85,11.244510811046766,4.418692655306164,0.0002660669075126486,11849
86,12.913579508516447,3.8303155203051182,0.0003012178737051965,11848
87,14.554702085965808,3.411737403699953,0.0003338202478783371,11847
88,16.516801057638652,3.019090027862768,0.00039480080696119004,11846
89,20.438701490638326,2.7484120557653156,0.000509209444613432,11845
90,4.512369800521263,4.824215045050398,0.0001989991345685119,11844
91,4.735580493957375,5.046077364773913,0.0002035721002961384,11843
92,6.043035471814578,5.147033054674808,0.00018171814506155704,11842
93,9.515736320745267,5.048768603741201,0.00022617548244845945,11841
94,11.244585907822465,4.4191640726902355,0.00026554696959461214,11840
95,12.913775184263471,3.8307762253098225,0.0003007852488672878,11839
96,14.554520361960538,3.411935482184638,0.00033307419264981433,11838
97,16.516773539325133,3.019207606090236,0.00039415331689570424,11837
98,20.439004544687272,2.748624951936864,0.0005086477132900856,11836
99,5.327776214133454,4.89358418551949,0.0002341830103862347,11835
100,4.659316260899164,5.052678523303112,0.0002008347934465835,11834
101,6.043126299788573,5.148901327118385,0.00018171801402401563,11833
102,9.51577605281388,5.050075219454698,0.00022552912104387024,11832
103,11.244686075316565,4.419638305468238,0.0002650271704815856,11831
104,12.913959443224153,3.831240974236375,0.00029991973246466406,11830
105,14.554391786052614,3.4121286190586613,0.00033270116378194967,11829
106,16.516748288087722,3.0193251844700257,0.0003935058259913999,11828
107,20.439057484364945,2.7488283013086345,0.0005080848403380603,11827
108,5.469123116608028,4.931670909638992,0.00024423678205937814,11826
109,4.50489909963093,5.062979969358897,0.00019677772772028565,11825
110,6.043197689008368,5.150772590000894,0.00018099691079376162,11824
111,9.515798337030759,5.0513818334794856,0.0002248827604746577,11823
112,11.244702322985509,4.420105865198037,0.0002645070970008325,11822
113,12.914121674216696,3.83170240578067,0.0002994873608532313,11821
114,14.554221514749939,3.412317560460315,0.00033195435982284315,11820
115,16.51673551136051,3.0194434170459763,0.0003928584614846487,11819
116,20.439408463544922,2.749043582742837,0.0005075239655512843,11818
117,5.105992120464675,5.028679709259391,0.0002459074773116615,11817
118,4.560305615466147,5.061075788910389,0.00019734770596226595,11816
119,6.043232270788489,5.152637973989824,0.00018027567756613412,11815
120,9.51587200552126,5.05269623444157,0.0002248827604746577,11814
121,11.244766506472882,4.420577279643472,0.0002639871623250825,11813
122,12.914289614999545,3.832160952120905,0.00029862131436719585,11812
123,14.554122977046587,3.4125094237394964,0.0003315812054694469,11811
124,16.51670831681578,3.0195603480216504,0.00039221096869307924,11810
125,20.439556300659277,2.749247351934275,0.0005069613802156987,11809
126,3.7274723081528793,5.100122567036704,0.00021176902550445594,11808
127,4.344323030877733,5.0731657085284185,0.00019113376400165948,11807
128,6.043339683839956,5.1545091241060135,0.00018027554756894817,11806
129,9.515908506378782,5.054006077000325,0.0002242364007408202,11805
130,11.244783920496296,4.42104765379055,0.0002629475695018235,11804
131,12.914467884444852,3.8326228230690744,0.00029818893563019714,11803
132,14.55398411172204,3.41270091390271,0.00033083464802143335,11802
133,16.516671238684257,3.019676301154642,0.00039156334824555977,11801
134,20.439601745180504,2.749448803151526,0.0005063989390057504,11800
135,2.8408402738228564,5.116889182774081,0.00018423034143768465,11799
136,4.161609491829234,5.081625309566169,0.00018548002973615835,11798
137,6.043425495000598,5.156382547596349,0.00017955444537867237,11797
138,9.515935313979226,5.055315917866202,0.0002235900418423561,11796
139,11.244925660187732,4.421523442595094,0.0002624277739005446,11795
140,12.914623654515864,3.8330821690710386,0.0002977564248425077,11794
141,14.553849273191172,3.4128876802272674,0.0003300875964358007,11793
142,16.516655546990886,3.0197942104274493,0.0003912398546453255,11792
143,20.439917998760826,2.7496566429822877,0.0005058372097334201,11791
144,2.018611658095475,5.1195557000019125,0.0001560020647332097,11790
145,4.163766817075035,5.083398002501696,0.00018547562627699968,11789
146,6.043476661904992,5.15825080925635,0.0001788332142313741,11788
147,9.516083296983796,5.056640010339424,0.00022294382784859206,11787
148,11.245024660390232,4.42199589365918,0.00026190784273681227,11786
149,12.914748182574298,3.833541445714308,0.0002968906233272814,11785
150,14.55378172754684,3.413079544075502,0.0003297144404096226,11784
151,16.516606318135004,3.0199085379677553,0.0003905921065416081,11783
152,20.440159295097565,2.749860972083194,0.0005052751966332213,11782
153,1.3331372154000654,5.111159949818228,0.00012820160618298035,11781
154,3.9069661542484364,5.09101552111701,0.0001775412541989621,11780
155,6.043558867495404,5.160125673599097,0.0001788332142313741,11779
156,9.51604806795065,5.057947263802475,0.00022229747020309197,11778
157,11.245020768127095,4.422466265109702,0.0002613879126538252,11777
158,12.91490623224342,3.8339975459888707,0.000296457720318146,11776
159,14.553632906609073,3.4132668378343256,0.00032896751249777826,11775
160,16.516579771202267,3.0200251455976743,0.000389944611023773,11774
161,20.44014700430284,2.750059262338363,0.0005047129006527283,11773
162,0.4009409849459021,5.064731035513838,8.15490083112031e-05,11772
163,3.9385937742560606,5.0924487841980275,0.0001775218689858896,11771
164,6.043646089324242,5.161997536718471,0.00017811198412423707,11770
165,9.516112355789456,5.059264208773377,0.0002216511133929616,11769
166,11.245149908150564,4.422939753526525,0.00026086798365158013,11768
167,12.91500685019675,3.83445841837387,0.000295592166027445,11767
168,14.553548350961046,3.41345742744322,0.0003285942327978119,11766
169,16.516560840648854,3.020142083776637,0.000389297240750547,11765
170,20.440451675019574,2.7502659786610404,0.0005041517387196399,11764
171,0.2294407968802068,5.039672890041699,6.679695826165795e-05,11763
172,3.8483725353970297,5.095980472653913,0.00017461667923659072,11762
173,6.043678507379383,5.1638657916350885,0.000177390755057259,11761
174,9.51616534526846,5.060583776043198,0.0002216511133929616,11760
175,11.24522812153941,4.4234122016455455,0.00026034805573007364,11759
176,12.915135862109917,3.8349127893243375,0.0002951592581403927,11758
177,14.553430729161803,3.4136459957245413,0.0003278474277232714,11757
178,16.51651664781715,3.0202596699326207,0.000388649869219319,11756
179,20.44051737382118,2.750461670078695,0.0005035890196809778,11755
180,0.23304032854477255,4.985937400423575,5.261340411688772e-05,11754
181,3.8841949554558837,5.09736034039417,0.00017533836217624625,11753
182,6.043774413763215,5.165742095475165,0.000177390755057259,11752
183,9.516225755713489,5.061902010884807,0.00022100475741819916,11751
184,11.24529698095304,4.423884648782524,0.0002598281288893023,11750
185,12.915235761779421,3.835368752825366,0.0002947266042337477,11749
186,14.55332356263361,3.4138345640058625,0.00032747402518600114,11748
187,16.516321948081853,3.0204055524193456,0.0003880047584022625,11747
188,20.440899581149274,2.750656165767485,0.0005030253138852681,11746
189,0.3658959129356271,4.956430295977083,5.296602376703188e-05,11745
190,3.5890296764348717,5.103360731503632,0.00016508804323819452,11744
191,6.043806831702446,5.167611788544604,0.00017666952703043764,11743
192,9.516316871709968,5.063226747003834,0.00022035854467721027,11742
193,11.24538779328085,4.424359913737106,0.00025930833788032325,11741
194,12.915321395724202,3.8358234895878938,0.00029386039810715765,11740
195,14.553226104571381,3.414023132287184,0.0003267272201114607,11739
196,16.51624688226399,3.0205468559974373,0.0003873587606074277,11738
197,20.440409002733556,2.7507798626228492,0.0005024486296127887,11737
198,0.5744921198870365,4.918538762867815,5.903252254714403e-05,11736
199,3.568365833255879,5.104790408030486,0.00016432753973417603,11735
200,6.043897690316346,5.169489533231899,0.0001759484269201093,11734
201,9.516317184271967,5.06454239443637,0.0002197121899554049,11733
202,11.245382733833138,4.424828500800009,0.00025878827844995177,11732
203,12.91537145264501,3.836277723936942,0.0002934277387600273,11731
204,14.553137067907755,3.414212602041616,0.0003259805367588797,11730
205,16.51620497672927,3.0206819602470545,0.0003867118802164809,11729
206,20.440293186165462,2.7508614077800098,0.0005018618315682044,11728
207,0.6354389733305315,4.910764134047583,6.0352970347785813e-05,11727
208,3.5460491581660354,5.106960727304094,0.0001628492521575667,11726
209,6.043972653019136,5.171362827748778,0.00017594830004377074,11725
210,9.516373071057462,5.065863209863778,0.00021906583606896374,11724
211,11.245492253504294,4.425304283931127,0.00025826848906178383,11723
212,12.915412481232728,3.836729501631409,0.00029256139888557945,11722
213,14.553038116198431,3.414400796990673,0.00032560713408217993,11721
214,16.516184603784733,3.020816086727271,0.0003863887517797202,11720
215,20.440077006897482,2.751066638208003,0.0005013031072367386,11719
216,0.6802576976800239,4.905929747326176,6.170921456511702e-05,11718
217,3.2990698200174613,5.109197240099175,0.00015393928396666582,11717
218,6.04401949275007,5.173234677365854,0.00017522707409725608,11716
219,9.516475818750484,5.067192467754026,0.0002184196241631556,11715
220,11.245499145948491,4.425773388201877,0.00025774843233350154,11714
221,12.915445311534954,3.837180051187476,0.00029212835443751206,11713
222,14.552932610177088,3.414587716923537,0.0003248602074251095,11712
223,16.51616162924769,3.0209485807563254,0.0003857414916633199,11711
224,20.439601967246997,2.751258737016642,0.0005007425481195895,11710
225,0.7988006738079908,4.888378691075224,6.503938134540463e-05,11709
226,3.106812206684471,5.110154293633752,0.0001464718863199719,11708
